Iteration,Learning Rate,Batch Size,Gamma,GAE Lambda,Mean Score,Training Time
618,0.0001863005714035,106,0.9986743099284108,0.9907677619362176,153.74,9.466059923171995
619,0.0022214249449704,123,0.9428562061919716,0.9079533734707952,418.6,10.382442235946655
620,0.0089946510517188,76,0.9325227005285848,0.9348792218917188,161.92,10.63463258743286
621,0.0059726948853891,98,0.9129131340895592,0.9079684160152212,269.16,10.79494595527649
622,0.0045269684562019,111,0.9415414912489932,0.9352800823786472,326.56,9.317507982254028
623,0.0085587660610994,70,0.969221227179308,0.9179838531108488,307.14,10.296834945678713
624,0.005143710518597,93,0.9737737315123748,0.9870012892064596,356.44,9.217633485794067
625,0.0071887301703844,97,0.9890741822187846,0.9788126636180068,241.12,9.833717107772827
626,0.0054169736668225,99,0.9488563227727692,0.9558412373830802,278.62,9.602408409118652
627,0.0036042067414524,116,0.962147797619754,0.9947740961739816,500.0,8.712189197540283
628,0.0043958640366931,122,0.9068308434197282,0.9969496423184396,171.26,8.198330163955688
629,0.0062204720496293,109,0.9280412989955854,0.985422347127525,152.4,8.280545949935913
630,0.0016013350363709,103,0.9546494414027756,0.9634049384877528,500.0,8.913548707962036
631,0.0083452009073402,81,0.924996798683702,0.9082652280816876,177.52,10.365794897079468
632,0.0086443712341521,88,0.9724757653504504,0.934225726900096,291.8,10.00950288772583
633,0.0014979252241696,101,0.9379904560979848,0.9337181483710644,312.88,11.369193077087402
634,0.0044529916338466,79,0.9137315013140428,0.950474345910045,191.02,10.168943643569946
635,0.0054602371755208,71,0.9600396959979672,0.9385755975932843,209.9,11.079208135604858
636,0.0070913204891335,75,0.9900559457735816,0.9701949505059532,238.08,10.917604923248293
637,0.0019888587131776,118,0.9081283727615596,0.974250140283436,243.02,8.27512264251709
638,0.0098982217590438,124,0.9426150652620676,0.9051104234797502,125.88,8.091894626617432
639,0.004567406234205,128,0.9844754722177828,0.9307530379514124,443.26,9.311116933822632
640,0.0077301669033573,113,0.908857575426415,0.9438130599425794,247.54,8.589714527130127
641,0.0076397331754667,98,0.9627190964054266,0.9082741479720056,179.8,8.837374210357666
642,0.0094846231134991,116,0.9071043260109184,0.9849698743268436,209.72,9.223164081573486
643,0.0040171035991045,87,0.9357394755332252,0.958633918345692,256.48,10.126067638397217
644,0.0073095854251647,90,0.9057038665878684,0.9507549291575982,299.74,9.747905015945436
645,0.0017065957953273,104,0.948650348063092,0.9209405145751476,500.0,8.588547706604004
646,0.0069371177009299,69,0.9842085713253472,0.9615105773157444,480.46,10.381867170333862
647,0.0052507356983296,89,0.9909191430882625,0.949125885317106,500.0,9.98445987701416
648,0.0002057598839133,85,0.9606743380038668,0.9186026620711316,156.22,10.199678182601929
649,0.0037309261036126,86,0.9310972745580448,0.9800141785370958,184.74,9.238433361053469
650,0.0038362660352847,84,0.9876867226381872,0.942945892188589,487.66,9.310702800750732
651,0.00503622509021,67,0.921403913005247,0.972860051779633,186.78,11.454737663269045
652,0.0010329360409899,118,0.968759774582182,0.9614457279053912,418.18,8.32486867904663
653,0.0087609104684854,108,0.9706643039612152,0.9626021125293078,489.36,9.343841791152954
654,0.0049356587254693,70,0.984615903633722,0.9421883329649784,500.0,10.090933561325071
655,0.0078623332933846,68,0.9139136927551748,0.9957122598665552,248.26,10.58177900314331
656,0.0031180587312404,110,0.9332770057739171,0.9088459641975434,289.44,8.516006469726562
657,0.0097838225101069,116,0.9137839505556252,0.9919307017909738,173.9,8.813721656799316
658,0.008049012344179,92,0.9287539559500844,0.977131252589295,301.52,9.006463766098022
659,0.0024365065009212,67,0.9324486728311584,0.9060572715710896,196.62,13.084437847137451
660,0.0097003091482774,96,0.9367817783679716,0.970488819476718,212.06,9.72443985939026
661,0.0088701714022374,107,0.936007489333206,0.9028760802572338,140.8,9.388469457626345
662,0.0002857861989107,86,0.9468360742996476,0.9007951518198744,289.86,8.783642292022705
663,0.0076784076590002,79,0.9485498699235464,0.9574213048480346,386.9,9.416509628295898
664,0.0047250205572584,75,0.954892331045796,0.9902158043858892,293.14,9.044540166854858
665,0.0016530857110015,81,0.9281416620651513,0.9760603370635488,217.2,10.594805240631104
666,0.0063438378872345,122,0.990317752570606,0.9330520674626072,455.78,8.427160263061523
667,0.0057683899994576,92,0.9569892877779246,0.9739695619365628,371.14,8.479705095291138
668,0.0043090682708086,91,0.9195541684751324,0.9849373395360403,266.4,8.253939628601074
669,0.0006422240703012,97,0.9692966046300182,0.9838664192870477,451.62,8.652350187301636
670,0.007087523360692,120,0.9482885362299645,0.9511053878728064,254.08,7.775403499603271
671,0.008642405287177,110,0.9420886124985658,0.943300161378399,196.4,8.1174898147583
672,0.0010494678480148,82,0.9956548044911944,0.9393403191593938,280.2,9.04135274887085
673,0.0054042122972303,128,0.928411446256674,0.9850967359000228,447.98,7.708981990814209
674,0.0026290903118853,109,0.9717359084778492,0.9997549337020468,500.0,7.672055959701538
675,0.0031842811073943,106,0.9691502557314248,0.9989566615312666,264.32,7.837324380874634
676,0.0086249302354674,75,0.917397633641534,0.9819701277142274,202.14,8.941377401351929
677,0.0010092835248269,106,0.938655929132319,0.930161022289436,335.8,9.52934432029724
678,0.0009365361382883,79,0.9280665131653004,0.9269788448692904,157.5,8.814525365829468
679,0.0056300535956752,119,0.9097468595608365,0.9199990744086414,310.04,8.14935302734375
680,0.0019951693195313,75,0.9708507195857924,0.941441279097236,500.0,9.35093593597412
681,0.0087931115628651,91,0.9482210527584456,0.984883025362524,381.06,9.252312183380129
682,0.0053145897129108,65,0.9786460843977768,0.9607168866760192,297.8,9.311704397201538
683,0.0095997450099133,121,0.9494008427812628,0.9821092840241964,442.98,9.587054967880247
684,0.0085712866096356,112,0.951366811042106,0.9695423907612688,272.3,8.216930627822876
685,0.0066956798578233,106,0.9250090569140724,0.9891598834249268,240.4,8.381814956665039
686,0.0023425186311539,84,0.9601472419764042,0.9294178476996348,328.46,8.736632823944092
687,0.000696686396564,76,0.9587462209189426,0.909752057857678,375.76,9.318398475646973
688,0.003637819200692,82,0.9493454740143764,0.9208348788362012,500.0,9.238731384277344
689,0.0030820079324168,114,0.977827713568147,0.932353104150007,500.0,9.356417179107666
690,0.0050923444523417,73,0.9510767365451024,0.9715392994277972,418.36,11.037424802780151
691,0.0015688501008574,92,0.9658268543719196,0.9898648064528912,327.12,11.34286332130432
692,0.0099393488007915,100,0.9725701417908416,0.9887513876727736,356.9,11.284867286682127
693,0.0051641276130314,82,0.9731543033576407,0.9987101716467748,410.32,12.323724508285522
694,0.0096615784902962,88,0.9332094203945328,0.9100392391869304,235.66,11.618079900741575
695,0.0098721262847373,90,0.9922327186714234,0.9962049809938266,215.92,12.189752578735352
696,0.0064483610257291,122,0.9351213376949602,0.9902214914176184,177.76,11.15608048439026
697,0.0007817889121783,120,0.940977348810524,0.921885384164011,242.92,11.786714315414429
698,0.0058016666120669,110,0.9928603192526354,0.9487554700532438,500.0,10.19253945350647
699,0.0095764588473249,80,0.948786638841005,0.9303660833281266,150.72,10.09794783592224
700,0.0083007488548734,107,0.9079846845343011,0.9152773745742216,406.88,10.44125485420227
701,0.0005803006843968,71,0.9957652395020574,0.9376424781241548,280.88,13.23723316192627
702,0.0053061575104426,75,0.958832975262959,0.9483300138632812,190.78,12.83379602432251
703,0.0090748541240466,66,0.928955638409782,0.9060549042218858,339.6,14.25834059715271
704,0.0026871367187036,89,0.9207232732610812,0.9662313387716752,484.74,11.156655550003052
705,0.0043613574261976,123,0.988571750807624,0.9795444412322678,478.9,10.917881488800049
706,0.0094573272901321,67,0.968259263016919,0.9922144445541144,367.64,12.510212898254396
707,0.0060205864530221,92,0.9810583297215664,0.9058849711748308,500.0,11.888589859008787
708,0.0080312925052773,77,0.9099293257384812,0.9649448029149312,145.7,13.475722789764404
709,0.0079050213930496,121,0.996319774473755,0.9640948712184696,456.16,11.27659821510315
710,0.0047848273962294,73,0.910532606327108,0.9685429229162928,179.32,11.965559482574465
711,0.0050723593975412,77,0.905790341614414,0.9849512986187586,252.68,13.259230136871338
712,0.0082769606722618,91,0.9164472880375094,0.9423023203156612,159.72,11.81567668914795
713,0.0050512659593032,87,0.9722914139302096,0.9785321795911,345.44,12.101627826690674
714,0.0082842375900226,77,0.9846919866367526,0.995341487663312,396.84,12.352165699005129
715,0.001806904506796,88,0.9967216756459008,0.9205843552595172,489.94,13.155924558639526
716,0.0030123861313935,111,0.9119227944884872,0.9573450840425812,319.92,12.341397523880005
717,0.0070714330564513,126,0.9583668262637134,0.9099536930192464,408.5,9.147740840911863
718,0.0056156866812573,77,0.996746381165293,0.9062406027691556,367.24,12.480605840682983
719,0.0091425273174117,108,0.9228256793170668,0.926300569012764,245.3,10.393630743026732
720,0.0066552944687465,109,0.957727386065087,0.9053086636583064,500.0,9.46021294593811
721,0.003402135005825,111,0.9995643212697632,0.9835229720938106,455.84,11.665201663970947
722,0.0064763717319339,91,0.9450516513503828,0.9860658295056216,219.88,9.768280982971191
723,0.0079597138516644,124,0.9921407372838768,0.9056434699229002,500.0,8.398143291473389
724,0.0011787606134761,99,0.9437262275583468,0.9212833846637296,293.02,9.783740997314451
725,0.00455848838114,86,0.9335878444286992,0.9819574362781358,214.76,10.850715398788452
726,0.0080267978428551,119,0.9092190946878402,0.9042728628108798,183.28,11.136645317077637
727,0.0072324262637455,67,0.9734113888991632,0.9517375148147338,500.0,11.553739309310911
728,0.0008329441628735,121,0.9948207505940598,0.9464523817421858,187.88,8.89166259765625
729,0.0081571794033834,121,0.9165755653987828,0.9861189928164236,343.44,8.184072732925415
730,0.0015000947829175,81,0.9252254142757708,0.965716743965971,321.04,10.259246587753296
731,0.0007749929168154,106,0.9682744318969992,0.9572111699046216,329.74,9.043705463409424
732,0.0063056489760469,124,0.9653953909194736,0.9113597354178908,414.3,8.439634799957275
733,0.0093033375738644,117,0.9419668013071596,0.9064038421840782,241.86,8.509110689163208
734,0.0020485605041165,80,0.9764706014405304,0.9246265902528276,275.34,9.668779850006104
735,0.0017708780768385,101,0.980692515355055,0.9190825656651538,500.0,8.498918056488037
736,0.0045147458583733,102,0.9628967591818792,0.9573492401486544,291.02,8.714884281158447
737,0.0084534809605509,66,0.9596745498655196,0.9482874051676028,260.26,10.167770862579346
738,0.0080064201019536,81,0.9497749918147292,0.9201048706131206,213.86,9.926071643829346
739,0.0010841115542236,72,0.9046422709551112,0.903498513355526,226.08,8.785854578018188
740,0.0074788940946542,77,0.9440195907042293,0.9173249829684266,144.92,9.091942071914673
741,0.0077731338222054,85,0.915017112698412,0.9952365246832976,242.56,9.214373111724854
742,0.008510964985435,95,0.9682993549091412,0.974001400440158,259.96,9.369234561920166
743,0.0017306019570551,124,0.9561281251277954,0.911023061198606,287.4,7.858506679534912
744,0.0014230088114547,90,0.9325934562499132,0.9920304363149448,291.56,8.410548210144043
745,0.0082100341079279,87,0.9263083206740076,0.9111951313411664,234.08,8.257339239120483
746,0.0070832042269042,99,0.9987756145805492,0.9270181237210504,408.24,8.922199726104736
747,0.0098068809568766,101,0.902748356053162,0.9229082234436288,242.4,7.738538026809692
748,0.0012869687234182,102,0.9806397284407418,0.9549667555877848,475.92,8.830561876296997
749,0.0039134610192227,126,0.9336826151168838,0.9900814872532786,133.46,8.408664226531982
750,0.0061456774963082,122,0.9603489404893364,0.9272068442992476,265.82,7.858039855957031
751,0.0091693472475469,103,0.998300397530177,0.9937111745302172,198.06,7.953529596328735
752,0.0016384005322849,113,0.923966673061836,0.9081831628538888,500.0,7.844408750534058
753,0.0068918585623404,108,0.9181469020713858,0.9821744799808284,238.64,7.76230001449585
754,0.0004430435970801,66,0.979390162021584,0.9743088337093628,325.54,9.21575379371643
755,0.0030414466421515,97,0.9619441881298344,0.9796172535868156,474.2,8.345328330993652
756,0.0040096240319632,84,0.9038130954547428,0.9636795700984816,249.28,8.37970232963562
757,0.009273092815485,65,0.9948409263225776,0.9333648136097508,492.6,10.92360258102417
758,0.0046288869336263,69,0.900590945117765,0.9929735895657924,271.86,9.366772174835203
759,0.0026806108730651,118,0.9042372941124044,0.9001476409375863,185.74,8.738219738006592
760,0.0081737767802143,64,0.966342835607877,0.9815685511660056,426.12,11.822384357452393
761,0.0045355723467879,91,0.9208725092885784,0.9274327575049844,318.68,9.105499505996704
762,0.0087547676655737,74,0.9853206525439544,0.9019100915171222,326.18,9.730716943740845
763,0.0025264052610742,96,0.910833174640476,0.974326596949418,253.98,11.666345596313477
764,0.0082960294729092,112,0.914780715835375,0.941729706455158,185.2,10.965617179870604
765,0.0028589497796507,66,0.9404024860518068,0.9889246703026092,473.76,10.02643370628357
766,0.0072105251992581,127,0.999373120189677,0.9043094339989766,500.0,7.778063535690308
767,0.0069047104172917,128,0.9681622536264062,0.932129996519429,466.7,7.300346374511719
768,0.0071548832227189,104,0.9618340292849836,0.9741365701992256,283.18,7.961645841598511
769,0.0090000609513372,82,0.9350396744260644,0.918976352636544,116.58,9.558953523635864
770,0.0066062179335796,120,0.9177029505422464,0.901574503265338,500.0,9.802841424942017
771,0.0035173084893204,125,0.9341714381853092,0.9385659419759812,281.3,8.776672601699829
772,0.0061413112106463,122,0.9422976837172122,0.9197277927231728,479.66,10.16470980644226
773,0.0031395743372671,105,0.981245872691353,0.9076318676460384,500.0,7.8747406005859375
774,0.0046543572768904,106,0.9859843559977336,0.9151097925666508,266.22,8.499000549316406
775,0.0042622291461393,112,0.9506646313440944,0.9374125221139838,347.94,7.68463397026062
776,0.0004760509033949,99,0.984971279199623,0.9049487691034164,164.24,8.546236038208008
777,0.0064092919813961,64,0.9522117363246012,0.9594310266424289,183.78,9.603471279144289
778,0.0054348158805775,104,0.9062047169031276,0.9610411090979564,478.46,7.696937561035156
779,0.004354714736064,73,0.9247102137412642,0.9667651527742668,258.58,9.83873987197876
780,0.0043293474443157,86,0.9714785249117388,0.9737426394500088,324.64,8.346017599105835
781,0.005641861882096,90,0.9874108560300502,0.9196838208527056,500.0,8.45986294746399
782,0.0054928810647155,118,0.9475950361619432,0.9867248878812832,323.46,7.679918527603149
783,0.0021268171885395,84,0.9234695318300536,0.919762077608842,196.4,8.409731388092041
784,0.0063498313649584,73,0.9789100036954758,0.904642671112356,500.0,8.987019538879395
785,0.0074092406760052,70,0.9069993384556814,0.9026344034318072,169.84,9.117071866989136
786,0.003278426816514,117,0.973842940366201,0.990239870578334,278.8,7.890982389450073
787,0.0029023268075406,86,0.9848806063715544,0.958615615040757,395.88,9.01397180557251
788,0.0081557620845633,70,0.9710719164507412,0.9286076179209002,494.8,9.773990631103516
789,0.0011997782898094,94,0.99381933350235,0.9798672535537852,294.52,9.037681818008425
790,0.0024002735685178,104,0.9535361181761652,0.9359100814073472,497.88,8.412415504455566
791,0.0064617672264704,73,0.9542785081848438,0.972020180416476,352.78,8.774711847305298
792,0.0049558499299528,96,0.9619373226435468,0.9127438822947848,500.0,8.14344048500061
793,0.0011877558464651,101,0.9824420491334204,0.9265977322431838,500.0,7.712134838104248
794,0.0069298417463722,70,0.9736574855265716,0.953742349801018,357.92,9.171046495437622
795,0.0030337258251425,124,0.9577255215656194,0.9986372518647192,266.98,7.998450517654419
796,0.0084709657593934,114,0.9215676354255016,0.9974314635471956,339.58,7.919483423233032
797,0.0016128955150374,78,0.9536274819607324,0.9491897566534606,481.58,8.79312801361084
798,0.0028645191311164,117,0.9769482352597662,0.9345891374685444,500.0,8.605679988861084
799,0.0066512466302305,85,0.9254618804823924,0.998805352590286,183.4,9.142873048782349
800,0.000141294763439,64,0.9106510689342978,0.9033683863456152,190.98,11.99767255783081
801,0.0069417121103046,84,0.9005920273738097,0.978040806157232,239.32,10.512182712554932
802,0.003296122149332,121,0.9385981362255114,0.9852801247022388,167.84,10.523229598999023
803,0.0073756547795849,85,0.9750787050281308,0.9151974700853402,365.78,10.650017023086548
804,0.0043239326906469,81,0.9421101234958156,0.925916667480808,495.54,11.680975198745728
805,0.0041582365857924,101,0.9174177045667772,0.97293589367661,410.2,9.961078405380247
806,0.0082505602571223,83,0.9503123376305176,0.9391614135811746,400.5,11.703954935073853
807,0.0091656291012129,77,0.9131748786435688,0.9263866977664448,256.44,10.88675856590271
808,0.0043595346474074,106,0.9062789969280672,0.9854662230482976,215.18,11.239677906036375
809,0.0037214702988282,105,0.9202018545756984,0.9278642966313182,247.6,10.081406354904177
810,0.0063477718831472,76,0.926850592885275,0.9360688535989324,437.42,12.115549087524414
811,0.0083259947885849,75,0.9399401778362326,0.9905446921339748,242.0,10.88593363761902
812,0.0058840024328589,104,0.9397163338817608,0.986225198227523,311.96,10.646165370941162
813,0.006506620960791,80,0.9189401639800304,0.9985711045279207,231.42,11.13738226890564
814,0.0002931800969584,96,0.9732447297383257,0.9231374620737148,175.8,11.616530656814575
815,0.0006300070206826,111,0.9475637069582676,0.9659421477567722,469.4,10.520099401474
816,0.0039867876572019,128,0.949398381302892,0.97136236194632,235.18,9.26944088935852
817,0.0023676039090005,111,0.9601771004747998,0.9499119928488264,498.24,9.984899282455444
818,0.0034963859134957,94,0.9646180608229528,0.937380147019906,500.0,11.06050705909729
819,0.0070554886687298,65,0.98054058393883,0.9423590473403496,500.0,11.925448417663574
820,0.0070737915853875,123,0.9754803145707922,0.938818611111426,489.2,10.538281679153442
821,0.0028632610952752,106,0.9513696819876322,0.9642762429991129,498.68,9.583120822906494
822,0.0016332663958538,105,0.968135286907421,0.9536784857285744,487.2,10.460085153579712
823,0.0018671683122027,64,0.9328322530659192,0.9399839213473145,268.32,11.341461658477783
824,0.0072090273600685,99,0.96625521398465,0.962596829208974,181.2,11.480776071548462
825,0.0083097326074405,80,0.970474439908791,0.9643284839236048,250.08,11.73974609375
826,0.0057504507434539,75,0.933078753727958,0.9518908795996144,401.0,11.511385202407835
827,0.0039321469686722,77,0.9879336534034416,0.9855879144770928,482.68,10.740538120269775
828,0.0005867246067228,122,0.9818229283651622,0.9773148334263956,313.16,10.24032497406006
829,0.0045820455971287,98,0.9843259106797516,0.9873031616575882,217.5,10.975302934646606
830,0.0077111484495269,121,0.9306344577954672,0.9732450296769336,242.28,10.44386911392212
831,0.0001179896968184,69,0.9263196865931028,0.9272172710728596,187.4,12.406885862350464
832,0.0097271703793115,122,0.9232331414320794,0.92107986326362,151.92,10.588926792144775
833,0.0085350339950225,112,0.9560663415646148,0.9725513120349962,194.96,11.325152158737184
834,0.0029021552573722,113,0.9401348164198364,0.9243971348015054,272.04,11.022303581237791
835,0.0070456110541261,75,0.9921469867801574,0.9425510060075938,500.0,11.300726890563965
836,0.0042088784754728,85,0.9219073042786192,0.9467748463448308,218.4,11.211108446121216
837,0.0092200459908775,94,0.925640366523818,0.9043565900932192,151.18,10.815187454223633
838,0.0055371893148526,84,0.936298387933841,0.9043238017431594,342.96,11.316298723220823
839,0.0081058719675886,76,0.93696709103541,0.965034186193254,269.66,11.137372970581056
840,0.0008094377763197,94,0.9731239041239268,0.9724004544672544,389.02,11.825979709625244
841,0.0097191069236987,71,0.9546655493174498,0.9906604079527976,118.72,11.518218278884888
842,0.0035995435941101,76,0.9043811495967182,0.9200953403966712,262.82,12.389546155929564
843,0.000467370116767,118,0.963702198228027,0.9576985857611062,479.94,10.41867733001709
844,0.0043341787784617,114,0.9536541657345776,0.9417924573042772,343.38,10.134624004364014
845,0.0023732803993635,99,0.9492300078679822,0.9853972127598272,440.12,10.71674108505249
846,0.0062243159104055,64,0.9049987536819372,0.9818877283386872,248.44,12.470683813095093
847,0.0067301943836472,97,0.982986765741768,0.9463555667113835,500.0,10.709693908691406
848,0.0006838237621809,84,0.9208542514224424,0.9352713998852068,232.3,11.077033996582031
849,0.0015111443319765,82,0.9700542544821432,0.9777618450816172,500.0,11.408040761947632
850,0.0045278132567627,121,0.9783077555111211,0.9301449194598098,359.06,10.456100463867188
851,0.0013339275579116,71,0.917966817213271,0.9428483479486388,203.46,12.459214925765991
852,0.0005719873399079,69,0.9287239674162324,0.9158350731426024,280.22,12.58483600616455
853,0.0049277650526302,67,0.9580898795965572,0.9787681696904852,256.34,12.37053632736206
854,0.0004433997183565,70,0.9420519811855506,0.995652816260512,306.78,12.633010387420654
855,0.0099823622326043,94,0.9356383445348884,0.9684572634460952,239.82,10.570600748062134
856,0.0009564037184472,73,0.9828950849921184,0.9169585102977944,500.0,12.458315134048462
857,0.0050699534890243,65,0.9745426486427846,0.9918698958563732,500.0,11.924490928649902
858,0.004094345294603,75,0.9385419802611658,0.98182636208206,423.32,11.907344579696655
859,0.0064637219556353,90,0.9233680060379929,0.97520198130815,429.28,11.208714485168455
860,0.0076532431801249,125,0.923063536141206,0.967220421862088,227.74,10.184776782989502
861,0.0056163912395941,112,0.9522469775108766,0.9542608551353464,247.6,10.070161819458008
862,0.0018599731534438,113,0.9491005385558082,0.9502114114469388,421.06,10.077747344970703
863,0.0061822750216079,77,0.9597258573940104,0.979746235543062,320.6,10.136517763137816
864,0.0020273927623773,76,0.9027187517252464,0.9419667763978602,347.8,11.830978631973268
865,0.0058552377988427,86,0.9476585653439052,0.9770194835249724,159.72,9.81735110282898
866,0.0068037960809909,98,0.991692611213097,0.9604563719219896,500.0,9.439625263214111
867,0.0045836278141466,88,0.995083553275191,0.9703031927242936,457.96,9.640156984329224
868,0.001224223518163,92,0.9652176931168998,0.9468588431644396,500.0,9.610795021057127
869,0.0073612294525108,118,0.9590623001742632,0.9974221640085204,458.76,10.62709093093872
870,0.0053761396278129,88,0.9968172703612496,0.957137309912261,308.04,12.61320447921753
871,0.001369052259609,67,0.904199986846862,0.9041620366892132,247.14,14.151379108428957
872,0.0015407904693374,96,0.971013132697208,0.9599527594334496,500.0,13.591322422027588
873,0.0018504044860503,106,0.9775925452316492,0.9884089825515482,498.54,13.113527774810793
874,0.0044793909332157,121,0.9764725957134018,0.989450350306818,201.14,12.473679304122925
875,0.0021376358827349,103,0.9989991467899092,0.9024307747854656,500.0,12.800518989562988
876,0.0020378091050371,66,0.9015754938109704,0.971968694448236,473.9,15.09128761291504
877,0.0038388389434629,120,0.9250318958284875,0.9580088451971748,463.06,12.44240427017212
878,0.0078470622155544,85,0.9667664781212446,0.934859639474334,324.22,13.4609956741333
879,0.0097935736607233,119,0.9873676403978754,0.982443411879527,500.0,12.562943458557127
880,0.0040423783215478,85,0.9907060394401171,0.9747213822861936,188.3,13.42505431175232
881,0.0012213628330662,119,0.9715669717488804,0.9565549619512616,481.1,13.165021896362305
882,0.0053367328048361,79,0.9897416133107696,0.9761332551978248,500.0,13.305160522460938
883,0.0015448640459356,111,0.9548657824798812,0.982955086603924,288.58,12.392085313796995
884,0.0024291445172253,76,0.901658542927294,0.9033799285574362,272.94,13.260661840438845
885,0.0061425033466568,114,0.926824849589939,0.9640993669251368,283.02,12.81475567817688
886,0.0076482548236693,122,0.9371316361766326,0.9411978273484513,124.68,12.553013324737549
887,0.0012765744761053,122,0.9901996674332388,0.9169906784784688,496.46,12.658387660980225
888,0.0089802983602442,67,0.9584967086255576,0.925134086563678,156.28,14.251301288604736
889,0.0040588473697063,127,0.9381159993104262,0.98667055374325,450.76,11.47145700454712
890,0.0024309224663492,84,0.9659747789068732,0.9918079072102616,87.36,12.691633462905884
891,0.0061743142661822,84,0.9425465930759744,0.963744252583418,206.28,13.192974090576172
892,0.0078034267942708,66,0.9613691744927434,0.9022943681865598,292.88,15.190886974334717
893,0.0086961427867413,93,0.9914005777371954,0.9766319749566008,133.38,12.590935707092283
894,0.0037833943241948,94,0.9226347620001736,0.9172738107713292,244.44,13.639842987060549
895,0.0042103852271489,88,0.9847311299988132,0.96787172573446,316.8,13.274380207061768
896,0.0081431861861058,71,0.9494516014056946,0.9863207627064536,491.06,14.182644128799438
897,0.0013758538796902,97,0.9244729519650676,0.9071645426395776,381.62,12.57114315032959
898,0.0059133138277291,126,0.9714990027651726,0.932220798282075,500.0,11.633908033370972
899,0.0062809169085723,87,0.9952674814556668,0.9026498211653674,500.0,12.898530721664429
900,0.0020076932677232,109,0.9725212084404417,0.9768430012932202,304.1,11.789357662200928
901,0.0049555991606548,72,0.935928913067333,0.9954565848159648,268.54,13.941696882247925
902,0.0002132036484028,102,0.9057338501181632,0.996412070324384,217.22,11.915330410003662
903,0.0045094069778069,128,0.9555281501640668,0.9552123080512004,234.5,11.594284296035768
904,0.0013782823310543,100,0.9218511166997632,0.9063399881978172,150.12,12.741259813308716
905,0.0007180486952416,91,0.9891923796925918,0.9246640736118712,313.1,13.3129301071167
906,0.0032254341383799,103,0.9921622084947364,0.987259866726622,214.36,12.272856712341309
907,0.00182261698914,70,0.9560716590807852,0.9418806584446004,239.86,14.744736194610596
908,0.0069539907366533,109,0.9658881754462096,0.9942997476554613,251.42,12.496750354766846
909,0.0086327817847999,98,0.9086439514849994,0.9242611577282176,340.26,12.881970405578612
910,0.0092384356366367,68,0.9640869011979822,0.9442436318740164,158.7,14.729076623916626
911,0.0086081934231989,66,0.9635605424060096,0.9947527476170436,243.12,14.889882564544678
912,0.005586509973354,117,0.9895272484670332,0.9187439729228918,500.0,12.430337190628052
913,0.0050937793740264,110,0.9805121719204072,0.9701932839984844,365.62,12.319300651550291
914,0.0042519472743189,65,0.970105225471527,0.9249965457765849,500.0,14.916765689849854
915,0.0053685652683093,69,0.9271365212468607,0.909692746742174,484.7,14.257449388504028
916,0.00867292172662,80,0.9511429265821858,0.989966156763135,192.96,12.836785554885864
917,0.0098140654150527,66,0.9176046571118724,0.9743301270457382,120.36,14.604281425476074
918,0.0054448295485724,96,0.9297247615067472,0.9533161715155264,283.3,13.47129487991333
919,0.0089622759427909,126,0.9208335332201344,0.9799247508207304,210.5,11.167396068572998
920,0.0097238330536387,99,0.9552092763564414,0.9125077434992904,359.52,12.6034893989563
921,0.0016695955506053,76,0.9067635796500244,0.9564809202889624,320.14,13.8373761177063
922,0.0074864002490742,125,0.9859141160815444,0.9189604715791632,500.0,11.102149724960327
923,0.0094809056067689,115,0.960959125184588,0.9729609456869776,280.8,12.290372133255005
924,0.0005700114047671,95,0.9213994339776098,0.9723024049176122,188.16,13.205649137496948
925,0.0087704208518647,122,0.9119963975010772,0.9424668655450013,153.32,12.002398252487184
926,0.0079106688227551,111,0.9472339249857756,0.9714295024346152,210.0,12.900511741638184
927,0.0013684550750424,121,0.9961022010341966,0.910581066264314,290.9,12.734986066818236
928,0.0064482050341683,84,0.96378674592679,0.9524877408698144,257.78,12.7832453250885
929,0.0094296062159488,73,0.9489008611139846,0.9498521318343652,194.46,13.68812370300293
930,0.0089388242185059,97,0.9178554268863396,0.9480621496981564,199.18,12.741816759109495
931,0.0023762624015259,97,0.909952205578744,0.9408620091000982,219.26,13.218666315078735
932,0.0024122142314098,121,0.9241582336219794,0.9130179340626232,208.72,12.354785442352297
933,0.0082992968321499,64,0.9708701573962004,0.9773016896930962,296.18,14.054537296295166
934,0.0028835681668084,71,0.9028452871768112,0.9938504699709126,157.02,14.330702781677246
935,0.0028513077253875,106,0.9968302813291994,0.9423197453341268,500.0,12.764465570449827
936,0.0083471290235572,97,0.9769182661422172,0.9638061887843932,313.04,12.853732585906982
937,0.0007650982638533,106,0.9080604266214108,0.9858751251851804,345.88,12.160358667373655
938,0.0037535376369164,97,0.9731616126464924,0.9386237373674964,412.34,12.961507320404053
939,0.0028657823110654,101,0.9468918536160448,0.9811547285945316,278.02,11.645071506500244
940,0.0089188692147821,77,0.9546524096096296,0.9277750509086374,184.68,13.419794082641602
941,0.005910667326795,91,0.9021020948923816,0.9937672863720466,252.6,13.04369831085205
942,0.0084032708028763,121,0.9862790221436238,0.9182055610599358,191.78,12.0509512424469
943,0.008666388100182,95,0.9489082101387722,0.9833632375822818,180.06,13.016453742980955
944,0.0024735371514573,72,0.9872156622544273,0.9743690160571362,500.0,14.325005531311035
945,0.0090243163760999,73,0.9236850520504436,0.9738161347453528,149.58,12.766746759414673
